geo_loc_name	Host	lat_lon
USA: State College	Musca domestica	40.814 N 77.87083 W
USA: State College	Musca domestica	40.814 N 77.87083 W
USA: State College	Musca domestica	40.814 N 77.87083 W
USA: State College	Musca domestica	40.814 N 77.87083 W
Brazil: Campinas	Musca domestica	22.9049 S 47.0193 W
Brazil: Campinas	Musca domestica	22.9049 S 47.0193 W
Brazil: Campinas	Musca domestica	22.8272 S 47.0636 W
Brazil: Campinas	Chrysomya megacephala	22.819058 S 47.058749 W
Brazil: Campinas	Chrysomya megacephala	22.819058 S 47.058749 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Campinas	Chrysomya megacephala	22.820187 S 47.059691 W
Singapore	Musca domestica	1.344255 N 103.679553 E
Singapore	Musca domestica	1.344255 N 103.679553 E
Singapore	Musca domestica	1.344255 N 103.679553 E
Singapore	Musca domestica	1.344255 N 103.679553 E
Singapore	Musca domestica	1.344255 N 103.679553 E
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Amazon	Chrysomya megacephala	3.0964 S 59.99 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Campinas	Chrysomya megacephala	22.9158 S 47.1472 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Jaguariuna	Musca domestica	22.6847 S 46.9261 W
Brazil: Campinas	Chrysomya megacephala	22.8272 S 47.0636 W
Brazil: Campinas	Chrysomya megacephala	22.8272 S 47.0636 W
Brazil: Campinas	Chrysomya megacephala	22.8442 S 47.09639 W
Brazil: Campinas	Chrysomya megacephala	22.8442 S 47.09639 W
Brazil: Campinas	Chrysomya megacephala	22.8442 S 47.09639 W
Brazil: Campinas	Chrysomya megacephala	22.8442 S 47.09639 W
Brazil: Campinas	Chrysomya megacephala	22.8272 S 47.0636 W
Brazil: Campinas	Chrysomya megacephala	22.8272 S 47.0636 W
Brazil: Campinas	Chrysomya megacephala	22.8272 S 47.0636 W
Brazil: Campinas	Chrysomya megacephala	22.8272 S 47.0636 W
Brazil: Jaguariuna	Musca domestica	22.6813 S 46.9272 W
Brazil: Jaguariuna	Musca domestica	22.6813 S 46.9272 W
"Japan:Okinawa\,Iriomote island"	Panesthia angustipennis yayeyamensis	24.34 N 123.91 E
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Hippodamia convergens	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Chrysoperla externa	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Distrito Federal	Cycloneda sanguinea	15.73 S 47.9002 W
Brazil: Mato Grosso	Euborellia annulipes	11.8602 S 55.6222 W
Brazil: Mato Grosso	Solenopsis substituta	11.8602 S 55.6222 W
Brazil: Mato Grosso	Tetracha sp.	11.8602 S 55.6222 W
Brazil: Mato Grosso	Solenopsis substituta	11.8602 S 55.6222 W
Brazil: Mato Grosso	Euborellia annulipes	11.8602 S 55.6222 W
Brazil: Mato Grosso	Tetracha sp.	11.8602 S 55.6222 W
"Japan:Ibaraki\,Tsukuba"	Panesthia angustipennis spadica	36.21 N 140.10 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
China:Beijing	Aedes albopictus	39.54 N 116.25 E
"USA: Mt. Sentinel\, Missoula\, Montana"	Okanagana oregona	46.86 N 113.98 W
"Chile: side of the road to Termas de Chillan\, Bio Bio Region"	Tettigades undata	36.903 S 71.537 W
"Chile: side of the road to Termas de Chillan\, Bio Bio Region"	Tettigades undata	36.903 S 71.537 W
"Chile: side of the road to Termas de Chillan\, Bio Bio Region"	Tettigades undata	36.903 S 71.537 W
"Chile: side of the road near Putaendo\, Valparaiso Region"	Tettigades ulnaria	32.588 S 70.715 W
"Chile: side of the road near Putaendo\, Valparaiso Region"	Tettigades ulnaria	32.588 S 70.715 W
"Chile: side of the road near Putaendo\, Valparaiso Region"	Tettigades ulnaria	32.588 S 70.715 W
"USA: U of Arizona Campus\, Tucson\, Arizona"	Diceroprocta semicincta	32.23 N 110.95 W
"USA: Washington\, Pennsylvania"	Magicicada septendecim	40.17088 N 80.22149 W
"USA: Washington\, Pennsylvania"	Magicicada septendecim	40.17088 N 80.22149 W
"USA: Washington\, Pennsylvania"	Magicicada septendecim	40.17088 N 80.22149 W
"Chile: hills South of Sierra de Bellavista\, O'Higgins Region"	Tettigades limbata	34.826 S 70.742 W
"Chile: hills South of Sierra de Bellavista\, O'Higgins Region"	Tettigades limbata	34.826 S 70.742 W
"Chile: hills South of Sierra de Bellavista\, O'Higgins Region"	Tettigades limbata	34.826 S 70.742 W
"USA: Mt. Sentinel\, Missoula\, Montana"	Okanagana oregona	46.86 N 113.98 W
"USA: Mt. Sentinel\, Missoula\, Montana"	Okanagana oregona	46.86 N 113.98 W
"USA: U of Arizona Campus\, Tucson\, Arizona"	Diceroprocta semicincta	32.23 N 110.95 W
"USA: U of Arizona Campus\, Tucson\, Arizona"	Diceroprocta semicincta	32.23 N 110.95 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
"USA: St. Paul\, Minnesota"	Harmonia axyridis	44.9905 N 93.1805 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Finland: Forssa	Trioza apicalis	60.8 N 23.5 E
Finland: Forssa	Trioza apicalis	60.8 N 23.5 E
Finland: Forssa	Trioza apicalis	60.8 N 23.5 E
Finland: Forssa	Trioza apicalis	60.8 N 23.5 E
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Dorymyrmex brunneus	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Brazil: Mato Grosso	Pheidole flavens	11.8602 S 55.6222 W
Chile: near Pichilemu city	Tettigades ulnaria	34.4808 S 71.9753 W
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
China: Hainan	Apis cerana	20 N 110 E
Taiwan	Oryctes rhinoceros	22.3927 N 120.335 E
"USA: California\, Riverside"	Trichochermes walkeri	33.9737 N 117.3281 W
"USA: California\, Riverside"	Macrohomotoma gladiata	33.9737 N 117.3281 W
"USA: California\, Riverside"	Russelliana capsici	33.9737 N 117.3281 W
Germany: Bielefeld	Streptococcus sp. JGI 000170CP_H01	52.0385 N 8.4956 E
"China: Fujian\, Fuzhou"	Spodoptera litura	26.08 N 119.28 E
"China: Fujian\, Fuzhou"	Spodoptera litura	26.08 N 119.28 E
"China: Fujian\, Fuzhou"	Spodoptera litura	26.08 N 119.28 E
Mexico: Morelos	Dactylopius coccus	18.990361 N 99.117389 W
Mexico: Morelos	Dactylopius coccus	18.990361 N 99.117389 W
